topic	retrievedUrl	archivedUrl	sentenceHash	sentence	annotation	set
cloning	https://www.megaessays.com/viewpaper/200124.html	http://web.archive.org/web/20160909125442/http://www.megaessays.com/viewpaper/200124.html	b9cf84f5127ca2c2f13c33258148fe25	In fact , it is unrealistic to assume it will never happen .	NoArgument	val
cloning	http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	http://web.archive.org/web/20160913010551/http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	cda702f63199c68cd60e85b6ca4de611	BWS entails a larger-than-usual growth pattern and a range of health risks and physical abnormalities .	Argument_against	train
cloning	http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	http://web.archive.org/web/20160827143433/http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	f4a77a568594e2a626bd7ebce6b89414	Let 's say God ( an apple ) made humans ( oranges ) look like him ( oranges that look like an apples ) .	NoArgument	train
cloning	http://www.geneticsandsociety.org/article.php?id=284	http://web.archive.org/web/20160611103533/http://www.geneticsandsociety.org/article.php?id=284	0bf8f29e67a6af37ac02a9d3adeac67e	Proposed therapeutic uses of cloning techniques would entail many millions of women 's eggs a year , a quantity that seems prohibitively large .	Argument_for	test
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	6d13e874f0d64dd7d7840bb09abfec5e	Only if I have harmed someone can my action be deemed morally wrong .	NoArgument	test
cloning	http://www.economist.com/node/1125284	http://web.archive.org/web/20160414100831/http://www.economist.com:80/node/1125284	b36f2657375f3038da4fdc9ff73b05dd	Even then , lawmakers should seek the least restrictive ways of avoiding that harm .	NoArgument	val
cloning	https://www.megaessays.com/viewpaper/200124.html	http://web.archive.org/web/20160909125442/http://www.megaessays.com/viewpaper/200124.html	38867887bf50377babcf6cef1faa7343	Enter Your Search Terms to Get Started !	NoArgument	train
cloning	http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	http://web.archive.org/web/20150914201115/http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	4bd905ef8a1704128058723ac5ee769a	Furthermore , there are too many people on this planet now to even consider the vast population increases you are fantasizing about .	Argument_against	train
cloning	http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	http://web.archive.org/web/20160913010551/http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	7b85e1affcb8f749953aef6149b116be	Law professor Kerry Lynn Macintosh , in a recent pro-cloning book , exhibits a sound grasp of the science of human cloning and genetics , and rightly argues that two people who share the same DNA will not possess “ the same intellectual , psychological , or behavioral traits . ”	Argument_for	train
cloning	http://nlcatp.org/top-9-pros-and-cons-of-cloning-humans/	http://web.archive.org/web/20160417002039/http://nlcatp.org:80/top-9-pros-and-cons-of-cloning-humans/	247b36b2a5b95db51498ddf0f1b9f384	This means that you should know about both the pros and cons .	NoArgument	train
cloning	http://theconversation.com/dolly-the-sheep-and-the-human-cloning-debate-twenty-years-later-63712	http://web.archive.org/web/20160810152428/http://theconversation.com/dolly-the-sheep-and-the-human-cloning-debate-twenty-years-later-63712	621571f1e37516e8c5f334d3a21718fc	The initial response to the dramatic Nature article by Wilmut et al. was largely one of fear , mingled with disgust , with too little rational reflection .	NoArgument	train
cloning	http://www.philforhumanity.com/Human_Cloning.html	http://web.archive.org/web/20161108064748/http://www.philforhumanity.com/Human_Cloning.html	58096c7b1ade0b7a9c2e849a80d2051d	Because We Can : Just because science gives humanity the ability to do something does not mean that humankind should .	Argument_against	test
cloning	http://www.resolve.org/about/the-stem-cell-and-cloning-debate.html	http://web.archive.org/web/20140705043631/http://www.resolve.org/about/the-stem-cell-and-cloning-debate.html	e260db9909379d8d0427bedf5cbca588	RESOLVE supports research into the use of somatic cell nuclear transfer ( SCNT ) for therapeutic cloning purposes .	NoArgument	val
cloning	http://www.globalchange.com/noclones.htm	http://web.archive.org/web/20160510033753/http://www.globalchange.com:80/noclones.htm	9047fa394689b68b877a7f720d9dff5d	Who created the American Flag ?	NoArgument	train
cloning	http://www.humancloning.org/allthe.php	http://web.archive.org/web/20160502230820/http://www.humancloning.org:80/allthe.php	b32d02df1f65d1dfc7ccc80a21331676	The current options for infertile couples are painful , expensive , and heart-breaking .	Argument_for	test
cloning	http://www.debate.org/opinions/is-human-cloning-wrong	http://web.archive.org/web/20160512210343/http://www.debate.org:80/opinions/is-human-cloning-wrong	698799e5ca38d4867f61afa48e709a30	Cloning is such a huge ethical and moral concern .	Argument_against	val
cloning	http://www.un.org/press/en/2005/ga10333.doc.htm	http://web.archive.org/web/20161107193827/http://www.un.org/press/en/2005/ga10333.doc.htm	a161e4e11265dbdc452b2748170e01f4	Norway ’s representative said that his Government opposed both reproductive human cloning and therapeutic cloning , as reflected in its domestic legislation .	Argument_against	train
cloning	http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	http://web.archive.org/web/20160827143433/http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	5ba6550112e3dc776aaf6ad64650c06c	I am not of any faith myself , simply because of the fact that there are so many religions in the world with their own ideas of what 's real or not and what/who god is .	NoArgument	train
cloning	http://connectusfund.org/15-pivotal-pros-and-cons-of-reproductive-cloning	http://web.archive.org/web/20161021001343/http://connectusfund.org/15-pivotal-pros-and-cons-of-reproductive-cloning	8ccecc80dd96813fc626186a5d37f7a5	Because doctors or scientists are given the power to change a person ’s genetic makeup , it could also mean that mistakes can be made .	Argument_against	train
cloning	http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	http://web.archive.org/web/20160913010551/http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	c8b9a613c043fa835a787eb5de1f5951	Even if a cloned child is not told of his origins , parents will , in the act of specifying their child ’s entire genome , be exercising control over their child ’s origins and identity that will shape the expectations they have for the child that could distort their own openness to the child ’s developing autonomy and aspirations .	Argument_against	train
cloning	http://bmcmedethics.biomedcentral.com/articles/10.1186/1472-6939-4-3	http://web.archive.org/web/20160322225739/http://bmcmedethics.biomedcentral.com:80/articles/10.1186/1472-6939-4-3	1fde079dc88b5e62dbecfbe9eaedbb2d	Edited by : Louisville : Westminster John Know Press .	NoArgument	train
cloning	http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	http://web.archive.org/web/20160913010551/http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	6da7317815064b21015595165c7aa293	As we discussed above , there are serious concerns that the use of cloning technology will result in medically harmful side effects for children , but the chief problem with the idea of transforming reproduction into a manufacturing process is not that this will result in the children being “ flawed . ”	Argument_against	train
cloning	https://www.ethicalrights.com/submissions/cloning-and-embryonic-stem-cells/51-a-rebuttal-of-arguments-against-human-cloning	http://web.archive.org/web/20160408142441/http://www.ethicalrights.com:80/submissions/cloning-and-embryonic-stem-cells/51-a-rebuttal-of-arguments-against-human-cloning	9cafceb742646474a11fc6d572b09899	There are no medical reasons for eating chocolates , driving cars , using IVF technology or adopting children , but none of these are prohibited .	Argument_for	train
cloning	http://www.globalchange.com/noclones.htm	http://web.archive.org/web/20160510033753/http://www.globalchange.com:80/noclones.htm	b08c8b2921f6eb9248e4fe383aa1588d	Why some people want to clone themselves or even to clone the dead ( and not just cloning pets ) .	NoArgument	train
cloning	http://gm.org/2009/02/18/arguments-against-human-cloning/	http://web.archive.org/web/20160422121412/http://gm.org:80/2009/02/18/arguments-against-human-cloning/	5fc9b698a05e162315a7df2b713c74a7	The genetic engineering field is infamous for some of the unintended and unforeseen effects of genetic modification , such as the Bt corn ’s harmful effects on the Monarch butterfly .	Argument_against	train
cloning	http://www.un.org/press/en/2005/ga10333.doc.htm	http://web.archive.org/web/20161107193827/http://www.un.org/press/en/2005/ga10333.doc.htm	0422abce08613c09c5b0e8085b6bb749	The issue would now be passed on to the National Parliament .	NoArgument	train
cloning	https://www.megaessays.com/viewpaper/200124.html	http://web.archive.org/web/20160909125442/http://www.megaessays.com/viewpaper/200124.html	82c260bb22f398ed66ae82551a4f6a58	Ethics involves doing the right thing .	NoArgument	train
cloning	http://www.bionews.org.uk/page_570135.asp	http://web.archive.org/web/20160401040156/http://www.bionews.org.uk/page_570135.asp	ad9e68633d489f493d1ca159b2bc9510	The USA has lagged behind other countries in its policies on assisted reproduction technologies ( ART ) for too long .	Argument_for	train
cloning	http://www.bionews.org.uk/page_570135.asp	http://web.archive.org/web/20160401040156/http://www.bionews.org.uk/page_570135.asp	57da6ce32c687e3cfd4ed5885fed0e65	But finally crafting a national cloning policy will be an important step toward treating the moral and social issues raised by ART with the seriousness they deserve .	NoArgument	train
cloning	http://theconversation.com/dolly-the-sheep-and-the-human-cloning-debate-twenty-years-later-63712	http://web.archive.org/web/20160810152428/http://theconversation.com/dolly-the-sheep-and-the-human-cloning-debate-twenty-years-later-63712	3e958f64e4e4d922d73746a317bd5f30	( It ’s not that long ago that IVF was also widely regarded as abhorrent . )	Argument_for	train
cloning	http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	http://web.archive.org/web/20160827143433/http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	d32c1cc08c9d0a50cc05e1c7888b3fdb	i think if we are smart enough to be able to clone , we are smart enough to figure out a natural , less risky way to solve it .	Argument_for	train
cloning	http://www.usatoday.com/story/news/nation/2014/04/19/cloning-stem-cell/7887719/	http://web.archive.org/web/20151129073134/http://www.usatoday.com:80/story/news/nation/2014/04/19/cloning-stem-cell/7887719/	2772a6fb027723f760057bb87ff3b46b	The new paper , which builds on and confirms a study published last year using a similar technique , resolves technical hurdles along the path to human cloning .	Argument_for	train
cloning	http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	http://web.archive.org/web/20150914201115/http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	d62fc1174ce5e7f26b0e1abf286a6ffb	As such , these individuals can not have ordinary , God-given souls .	Argument_against	train
cloning	http://www.debate.org/opinions/is-human-cloning-wrong	http://web.archive.org/web/20160512210343/http://www.debate.org:80/opinions/is-human-cloning-wrong	4077300569c9af250be81f3786c49b24	Technology has the tendency to often fail .	Argument_against	val
cloning	http://www.philforhumanity.com/Human_Cloning.html	http://web.archive.org/web/20161108064748/http://www.philforhumanity.com/Human_Cloning.html	8054de3c63c3615ca214f84aac537803	Next , imagine how easily for this race to fall into slavery .	Argument_against	test
cloning	https://www.ethicalrights.com/submissions/cloning-and-embryonic-stem-cells/51-a-rebuttal-of-arguments-against-human-cloning	http://web.archive.org/web/20160408142441/http://www.ethicalrights.com:80/submissions/cloning-and-embryonic-stem-cells/51-a-rebuttal-of-arguments-against-human-cloning	10f41acd9390a0529b4ecfe84eaeb1b7	Would anybody actually propose that the genetically damaged embryo be grown to full term , rather than cloning the existing person ?	NoArgument	train
cloning	http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	http://web.archive.org/web/20160913010551/http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	4b5e3e4e086070dfb863c3db2e95528e	In addition to preventing simple genetic diseases , cloning could also be used to reduce the risk of diseases caused by combinations of genetic risk factors .	Argument_for	train
cloning	https://explorable.com/stem-cell-pros-and-cons	http://web.archive.org/web/20150320061322/https://explorable.com/stem-cell-pros-and-cons	274ffe36e6ba1de503ca16bb8797d1c1	All knowledge acquired , within research or other arenas , may be used for evil causes in the future - it is impossible to know .	Argument_against	train
cloning	http://connectusfund.org/15-pivotal-pros-and-cons-of-reproductive-cloning	http://web.archive.org/web/20161021001343/http://connectusfund.org/15-pivotal-pros-and-cons-of-reproductive-cloning	147112310ea2530c74f612956b1e01c0	Many opponents fear that the cloning technology could be abused by people with vested interests .	Argument_against	train
cloning	http://www.un.org/press/en/2005/ga10333.doc.htm	http://web.archive.org/web/20161107193827/http://www.un.org/press/en/2005/ga10333.doc.htm	182b71913eef326beb572f7c0d25e5d1	The prohibitions contained in the text could be misunderstood as covering all forms of cloning .	NoArgument	train
cloning	http://bmcmedethics.biomedcentral.com/articles/10.1186/1472-6939-4-3	http://web.archive.org/web/20160322225739/http://bmcmedethics.biomedcentral.com:80/articles/10.1186/1472-6939-4-3	2fc62a15c2fc6856e32a10ae4aa0a1de	Unfortunately , the counter arguments are rarely reflected in formal policy .	NoArgument	train
cloning	http://www.debate.org/opinions/is-human-cloning-wrong	http://web.archive.org/web/20160512210343/http://www.debate.org:80/opinions/is-human-cloning-wrong	38fbfafc364251f3b14bf667bd30250d	Why should cloning be treated any differently ?	NoArgument	train
cloning	http://nlcatp.org/top-9-pros-and-cons-of-cloning-humans/	http://web.archive.org/web/20160417002039/http://nlcatp.org:80/top-9-pros-and-cons-of-cloning-humans/	812198288117ea51ef74e79850ff87e7	The implications of what happens when human cloning goes wrong are not fully understood , which is not ideal .	Argument_against	train
cloning	http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	http://web.archive.org/web/20160827143433/http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	7e8eca401b9c38803978863fcc55e4ec	Personally , I see nothing wrong with cloning , as long as it 's used in the right parameters .	Argument_for	train
cloning	http://www.economist.com/node/1125284	http://web.archive.org/web/20160414100831/http://www.economist.com:80/node/1125284	f27912114a03e4b2a9b1e0e3a7f1c910	CAMR notes that one renowned diabetes researcher has already left for Britain , ostensibly because of the mere threat of a ban .	NoArgument	train
cloning	http://www.gallup.com/poll/5098/americans-oppose-idea-human-cloning.aspx	http://web.archive.org/web/20151022115652/http://www.gallup.com:80/poll/5098/americans-oppose-idea-human-cloning.aspx	562982d6602850dda3a7ef43ca204f8e	However , those with the highest levels of education and income are somewhat more supportive of cloning , and actually give majority support to the cloning of animals .	NoArgument	train
cloning	http://www.chsjournal.org/archive/vol37-no3-2011/for-practitioner/ethical-considerations-on-human-cloning	http://web.archive.org/web/20160504033631/http://www.chsjournal.org:80/archive/vol37-no3-2011/for-practitioner/ethical-considerations-on-human-cloning	8940a3e8e5b0a00772ad3e9bb0666db2	( 6 ) Although non-mammalian cloning was achieved in 1952 , mankind had to wait another 44 years until he was finally cloned the first mammal .	NoArgument	train
cloning	https://explorable.com/stem-cell-pros-and-cons	http://web.archive.org/web/20150320061322/https://explorable.com/stem-cell-pros-and-cons	8e7785828ac0577d327b1b2940682cd5	This is typically done just days after conception or between the 5th and 9th week .	NoArgument	train
cloning	http://www.globalchange.com/noclones.htm	http://web.archive.org/web/20160510033753/http://www.globalchange.com:80/noclones.htm	43c9dd91bbcbb4225b8daf93ce70c2ce	If you 're religious and say that only God gives us the right to be healthy or not etc , then I would be slightly appalled but I respect your opinion .	NoArgument	train
cloning	http://nyln.org/10-chief-pros-and-cons-of-human-cloning	http://web.archive.org/web/20160429224414/http://nyln.org:80/10-chief-pros-and-cons-of-human-cloning	3ab051f062ff21bfdf8aa5fef977e924	Once activated , the cancer cells will divide rapidly and will not respond to the natural cell signaling process of a human body .	NoArgument	train
cloning	http://vgavirginia.org/10-therapeutic-cloning-pros-and-cons	http://web.archive.org/web/20161023121212/http://vgavirginia.org/10-therapeutic-cloning-pros-and-cons	908797fc7eeb3964e45b192b901bbe3b	There is n’t a massive egg bank right now which is why this type of medical procedure is stunted and is unlikely to become very commonplace in the near future .	NoArgument	train
cloning	http://www.allaboutpopularissues.org/arguments-against-cloning-faq.htm	http://web.archive.org/web/20160411231217/http://www.allaboutpopularissues.org/arguments-against-cloning-faq.htm	1c806dc1ffae80835e0811d60e394811	Just as each member of a pair of identical twins has a soul , so would a clone .	Argument_for	train
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	586b9bdd0150accfe73561c47fc540c8	Moreover , even if there were a detriment , it is unclear whether that would be a result of society ’s prejudice and fear of human cloning , or a result that inherently comes with being a clone .	Argument_for	train
cloning	http://connectusfund.org/15-pivotal-pros-and-cons-of-reproductive-cloning	http://web.archive.org/web/20161021001343/http://connectusfund.org/15-pivotal-pros-and-cons-of-reproductive-cloning	da70eb2818d2d063acf02ed67483705b	Reproductive cloning helps people fulfill their dreams of having children .	Argument_for	train
cloning	http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	http://web.archive.org/web/20150914201115/http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	b24f31946a68b20c8f1f25e92f86f47a	Couples typically submit to four cycles of costly treatment before producing a child .	NoArgument	train
cloning	http://bmcmedethics.biomedcentral.com/articles/10.1186/1472-6939-4-3	http://web.archive.org/web/20160322225739/http://bmcmedethics.biomedcentral.com:80/articles/10.1186/1472-6939-4-3	b0abb1c63426f3ab08d3bb26d4062db5	Rarely do domestic or international instruments provide an operational definition of human dignity and there is rarely an explanation of how , exactly , dignity is infringed in the context reproductive cloning .	Argument_against	train
cloning	https://blog.udemy.com/pros-and-cons-of-cloning/	http://web.archive.org/web/20151010222909/https://blog.udemy.com/pros-and-cons-of-cloning/	748528f28f53eb98c02336a8ad102276	Clones could be seen as less than human compared with non-clones .	Argument_against	test
cloning	http://www.ttbook.org/book/moral-argument-human-cloning-genetic-enhancement	http://web.archive.org/web/20160707155358/http://www.ttbook.org/book/moral-argument-human-cloning-genetic-enhancement	0660c2f37ed40fa2c8ff97895e7157d8	Leave this field blank	NoArgument	train
cloning	http://www.globalchange.com/noclones.htm	http://web.archive.org/web/20160510033753/http://www.globalchange.com:80/noclones.htm	d105ed29e3a1c5f4cdf177692c6a3a7f	The technique is extremely risky right now .	Argument_against	train
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	10867e0e216c70edfff4721ef552ff3c	Lumelsky , Nadya et al. ( 2001 ) , “ Differentiation of Embryonic Stem Cells to Insulin - Secreting Structures Similar to Pancreatic Islets , ” Science , 292 : 1389 – 1394 .	NoArgument	test
cloning	http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	http://web.archive.org/web/20160913010551/http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	5d1e2cebd689a4b3ddb3dbb04d9b3f20	Whatever improvements might someday be made in the safety of animal cloning , the high variability between the health outcomes of cloned animals of different species means that the safety of cloning-to-produce-children will initially be unknowable .	Argument_against	val
cloning	http://www.usatoday.com/story/news/nation/2014/04/19/cloning-stem-cell/7887719/	http://web.archive.org/web/20151129073134/http://www.usatoday.com:80/story/news/nation/2014/04/19/cloning-stem-cell/7887719/	92401642e0b13f9d35f4bbfcbf5347c1	The study showed that scientists could reproduce work published last year by researchers in Oregon who used skin cells from a patient to create a cloned embryo and from the cloned embryos derived embryonic stem cells .	Argument_for	val
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	87c2a84821be34108e50eabb81ed271e	One of the most predominate themes underlying arguments for reproductive cloning is an appeal to procreative liberty .	Argument_for	test
cloning	http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	http://web.archive.org/web/20160827143433/http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	3947eb3899ee9721f10c6f218e9b6e66	I feel like cloning is a very good thing in the livestock side of things .	Argument_for	train
cloning	http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	http://web.archive.org/web/20160827143433/http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	013c03689a6127083bb4e0e03204135f	So He does n't do bad things ; he puts people in our lives because they will teach us something that we may not know at the time or even ever know or realize .	NoArgument	train
cloning	http://www.thepublicdiscourse.com/2015/09/15637/	http://web.archive.org/web/20160502083501/http://www.thepublicdiscourse.com:80/2015/09/15637/	b962e18cc89ad3cb18116757a53a0225	Of course , not all of those who find aspects of this vision of the family appealing endorse or even approve of cloning-to-produce-children .	NoArgument	train
cloning	http://www.geneticsandsociety.org/article.php?id=284	http://web.archive.org/web/20160611103533/http://www.geneticsandsociety.org/article.php?id=284	f481f89d9fa2b8b673822ad91070962b	The creation of cloned embryos would always be very labor intensive and expensive .	Argument_against	test
cloning	http://www.visionlaunch.com/human-cloning-pros-and-cons-list/	http://web.archive.org/web/20160429224727/http://www.visionlaunch.com:80/human-cloning-pros-and-cons-list/	e8cfc5f030dc4b6647f41dfcbde82cfa	The science of human cloning is not well known as of right now .	Argument_against	train
cloning	http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	http://web.archive.org/web/20150914201115/http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	d66427fded504e526e1d50dee9866adb	The other foetuses were hideously deformed and either died or were aborted .	Argument_against	train
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	ff1ee7c272b924c94f94c7eece39ac96	Creating a child for the sole purpose of saving another child violates the formula of humanity because the child is created specifically for this end .	Argument_against	test
cloning	http://www.gallup.com/poll/5098/americans-oppose-idea-human-cloning.aspx	http://web.archive.org/web/20151022115652/http://www.gallup.com:80/poll/5098/americans-oppose-idea-human-cloning.aspx	784630aba46c408ad53c47cb441d3860	Thirty-five percent of Americans said religious beliefs had the biggest influence , followed by the media at 21 % , and education on the subject at 19 % .	NoArgument	train
cloning	http://nlcatp.org/top-9-pros-and-cons-of-cloning-humans/	http://web.archive.org/web/20160417002039/http://nlcatp.org:80/top-9-pros-and-cons-of-cloning-humans/	36f5e480f86ca66fa045bf58fb2cf515	However , the main difference is that the birth of human twins is seen as a natural practice , but human cloning is seen as artificial in nature .	Argument_for	train
cloning	http://bmcmedethics.biomedcentral.com/articles/10.1186/1472-6939-4-3	http://web.archive.org/web/20160322225739/http://bmcmedethics.biomedcentral.com:80/articles/10.1186/1472-6939-4-3	e39976f4c757a7d1fe3abc2cba5c452c	As noted by Pattinson , the act of cloning could be implicated in an intention to " violate the rights of the clone in the future . "	Argument_against	train
cloning	http://www.thepublicdiscourse.com/2015/09/15637/	http://web.archive.org/web/20160502083501/http://www.thepublicdiscourse.com:80/2015/09/15637/	700a673dbdee4d5e1c26ea941f515bb3	Rather , it is aimed at “ ending reproductive roulette , ” or progressing from “ chance to choice ” or from “ chance to purpose , ” to borrow from the titles of three books .	Argument_for	train
cloning	http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	http://web.archive.org/web/20160913010551/http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	d5313b4a28c3e08c362f1c762235389a	Our position is that the repugnance most people feel at the idea of human cloning is justified , if in need of articulation and clarification .	Argument_against	train
cloning	http://occupytheory.org/advantages-and-disadvantages-of-cloning-animals/	http://web.archive.org/web/20160922232435/http://occupytheory.org/advantages-and-disadvantages-of-cloning-animals/	bda77fb84004656d7d32dbf3ebfd0654	In the real world , it still remains experimental and comes with a lot of scientific limitations .	Argument_against	train
cloning	http://www.chsjournal.org/archive/vol37-no3-2011/for-practitioner/ethical-considerations-on-human-cloning	http://web.archive.org/web/20160504033631/http://www.chsjournal.org:80/archive/vol37-no3-2011/for-practitioner/ethical-considerations-on-human-cloning	7405d7d1520042a3823458c47ab25b2b	He or she will grow in an environment different from that of the clone , with different experiences and opportunities .	NoArgument	train
cloning	http://www.conserve-energy-future.com/pros-and-cons-of-genetic-engineering.php	http://web.archive.org/web/20160507032151/http://www.conserve-energy-future.com:80/pros-and-cons-of-genetic-engineering.php	92461daf5b9c0788acc147701211e3ff	In fact , living longer is already causing social problems in the world today , so to artificially extend everybody ’s time on Earth might cause even more problems further down the line , problems that we can not possibly predict .	Argument_against	train
cloning	http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	http://web.archive.org/web/20160913010551/http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	97325b4ec402ae7553d4399a34d1194b	( The prospect of cloning being used in combination with other genetic engineering techniques is discussed in detail in Part Three . )	NoArgument	train
cloning	http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	http://web.archive.org/web/20150914201115/http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	92e98e3ff6a633c3ff727d6956e8b8e0	Parents will suffer identity problems trying to raise a clone .	Argument_against	train
cloning	http://bmcmedethics.biomedcentral.com/articles/10.1186/1472-6939-4-3	http://web.archive.org/web/20160322225739/http://bmcmedethics.biomedcentral.com:80/articles/10.1186/1472-6939-4-3	34729f67f02e3e8109378ea95c686e5e	For example , shortly after the birth of Dolly Sir John Polkinghorne noted that " [ o ] ne of the by-products of the furor about Dolly has been to remind thoughtful people of the poverty and implausibility of a genetic reductionist account of human nature " .	NoArgument	train
cloning	http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	http://web.archive.org/web/20160913010551/http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	6426354c0732d68e759f7bcae391b262	With such minor effects , it would be difficult to justify the risks and expense of intervening to modify particular genes to improve a trait like intelligence .	Argument_against	train
cloning	http://www.qcc.cuny.edu/SocialSciences/ppecorino/MEDICAL_ETHICS_TEXT/Chapter_13_Reproduction/Readings__Kass_Wisdom_of_Repugnance.htm	http://web.archive.org/web/20160503121518/http://www.qcc.cuny.edu:80/SocialSciences/ppecorino/MEDICAL_ETHICS_TEXT/Chapter_13_Reproduction/Readings__Kass_Wisdom_of_Repugnance.htm	d0e30cb3dee4a0068ae4010c8b0a7fc1	Cloning distorts the cloned person 's sense of individuality and social identity .	Argument_against	train
cloning	http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	http://web.archive.org/web/20150914201115/http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	d1ca28454e69a445ac7534f077fea98a	Help Me.com - " Freedom sometimes means having tolerance for others and their beliefs .	NoArgument	val
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	46c7b00683f370f741631516497a6625	Genetically speaking , a cloned child would be her genetic predecessor ’s identical twin sibling .	NoArgument	test
cloning	http://theconversation.com/dolly-the-sheep-and-the-human-cloning-debate-twenty-years-later-63712	http://web.archive.org/web/20160810152428/http://theconversation.com/dolly-the-sheep-and-the-human-cloning-debate-twenty-years-later-63712	192cd7429e2fe04aababc2eb936b35aa	Allow me to explain .	NoArgument	train
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	dcad689ba1f88896f7f19790b1012ffd	Human cloning is of special interest .	NoArgument	test
cloning	http://www.humancloning.org/allthe.php	http://web.archive.org/web/20160502230820/http://www.humancloning.org:80/allthe.php	9ffa9bc46bf6d777aaa74427aec9d00b	In a free society we know that we must tolerate some views that we do n't agree with so that we all may be free .	NoArgument	test
cloning	http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	http://web.archive.org/web/20160827143433/http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	23f918aad066f76fb8e75e5bf4ae48e4	F ) What are the cons of cloning ?	NoArgument	train
cloning	http://nlcatp.org/top-9-pros-and-cons-of-cloning-humans/	http://web.archive.org/web/20160417002039/http://nlcatp.org:80/top-9-pros-and-cons-of-cloning-humans/	d56fcb0dd98f95986c76c854e32be188	Almost everything under the sun has both positives and negatives .	NoArgument	train
cloning	http://www.globalchange.com/noclones.htm	http://web.archive.org/web/20160510033753/http://www.globalchange.com:80/noclones.htm	edd60f36a4de9a7923138d0b3454ee7c	Unbearable emotional pressures on a teenager trying to establish his or her identity .	NoArgument	train
